Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,"Companhia de Saneamento Básico do Estado de São Paulo - SABESP provides basic and environmental sanitation services in the São Paulo State, Brazil.",USD,24.14,24.14,2025-12-30,13.63,2025-01-03,-1.9,26.95,2025-12-02,23.58,2025-12-29,12.5,1088860,0.0205,,,2025-04-03,90.0,17.75,2025-04-16,2025-09-05,True
BRZE,"Braze, Inc.","Braze, Inc. operates a customer engagement platform that provides interactions between consumers and brands worldwide.",USD,34.77,34.77,2025-12-30,24.11,2025-08-12,24.0,94.16,2021-11-19,23.0,2022-11-04,75.6,2001886,0.0317,2023-01-13,70.0,2025-09-05,24.0,24.11,2025-08-12,2025-09-05,True
GPCR,Structure Therapeutics Inc.,"Structure Therapeutics Inc. , a clinical stage global biopharmaceutical company, develops and delivers novel oral small molecule therapeutics to treat various chronic diseases with unmet medical needs in the United States.",USD,67.78,67.78,2025-12-30,14.15,2025-04-08,160.3,74.3,2023-10-31,14.15,2025-04-08,81.0,2092520,0.0969,2025-04-14,6.0,2025-04-14,6.0,16.2,2025-08-07,2025-09-05,True
EXAS,EXACT SCIENCES CORP,Exact Sciences Corporation provides cancer screening and diagnostic test products in the United States and internationally.,USD,101.9,101.9,2025-12-30,40.31,2025-04-08,80.6,155.01,2021-02-12,30.35,2022-10-14,80.4,8284120,0.0347,2022-11-08,25.0,2025-05-05,27.0,40.91,2025-08-11,2025-09-05,True
CSAN,Cosan S.A.,Cosan S. A.,USD,4.01,4.01,2025-12-30,3.81,2025-08-21,-12.3,18.96,2021-07-14,3.81,2025-08-21,79.9,1902540,0.0331,2025-09-04,14.0,2025-09-04,14.0,3.81,2025-08-21,2025-09-04,True
FSBC,FIVE STAR BANCORP,"Five Star Bancorp operates as the bank holding company for Five Star Bank that provides banking products and services to small and medium-sized businesses, professionals, and individuals primarily in Northern California.",USD,35.91,35.91,2025-12-30,24.66,2025-04-10,12.5,38.14,2025-12-17,35.91,2025-12-30,5.8,62610,0.0194,,,2025-08-22,134.0,25.24,2025-04-14,2025-09-04,True
AMCX,AMC Networks Inc.,"AMC Networks Inc. , an entertainment company, distributes contents in the United States, Europe, and internationally.",USD,9.73,9.73,2025-12-30,5.55,2025-04-08,17.7,78.63,2021-03-12,5.55,2025-04-08,92.9,424206,0.0255,2025-08-13,127.0,2025-08-13,127.0,5.63,2025-08-01,2025-09-04,True
TRMK,TRUSTMARK CORP,Trustmark Corporation operates as the bank holding company for Trustmark National Bank that provides banking and other financial solutions to individuals and corporate institutions in the United States.,USD,39.27,39.27,2025-12-30,30.21,2025-04-08,1.1,41.01,2025-12-18,39.27,2025-12-30,4.2,292026,0.0167,,,2025-08-22,136.0,31.09,2025-04-14,2025-09-04,True
ETON,"Eton Pharmaceuticals, Inc.","Eton Pharmaceuticals, Inc. , a pharmaceutical company, focuses on developing and commercializing treatments for rare diseases.",USD,16.79,16.79,2025-12-30,11.47,2025-04-08,-17.1,22.48,2025-09-29,15.37,2025-12-02,31.6,249636,0.0295,,,2025-04-22,14.0,13.5,2025-06-25,2025-09-04,False
CRF,CORNERSTONE TOTAL RETURN FUND INC,"Cornerstone Total Return Fund, Inc.",USD,7.98,7.98,2025-12-30,5.5,2025-04-07,3.1,7.98,2025-12-24,,,,993170,0.0069,,,2025-07-01,85.0,5.72,2025-04-21,2025-09-04,True
MTH,Meritage Homes CORP,"Meritage Homes Corporation, together with its subsidiaries, designs and builds single-family attached and detached homes in the United States.",USD,66.39,66.39,2025-12-30,61.39,2025-04-08,-9.1,103.78,2024-09-19,61.39,2025-04-08,40.9,826190,0.02,2025-09-04,149.0,2025-09-04,149.0,61.69,2025-04-16,2025-09-04,False
RJF,RAYMOND JAMES FINANCIAL INC,"Raymond James Financial, Inc. , a diversified financial services company, provides private client group, capital markets, asset management, banking, and other services to individuals, corporations, and municipalities in the United States, Canada, ...",USD,162.55,162.55,2025-12-30,122.89,2025-04-04,-2.0,175.92,2025-09-29,151.33,2025-11-20,14.0,1287206,0.0124,,,2025-07-18,105.0,130.04,2025-04-21,2025-09-04,False
STC,STEWART INFORMATION SERVICES CORP,"Stewart Information Services Corporation, through its subsidiaries, provides title insurance and real estate transaction related services in the United States and internationally.",USD,70.27,70.27,2025-12-30,56.06,2025-07-15,-2.8,76.62,2025-11-25,70.27,2025-12-30,8.3,231690,0.0187,,,2025-09-04,51.0,56.06,2025-07-15,2025-09-04,True
SKY,"Champion Homes, Inc.","Champion Homes, Inc. produces and sells factory-built housing in the United States and Canada.",USD,85.41,85.41,2025-12-30,60.33,2025-06-17,9.7,108.92,2024-12-11,60.33,2025-06-17,44.6,627280,0.0328,2025-09-04,79.0,2025-09-04,79.0,60.33,2025-06-17,2025-09-04,True
BBY,BEST BUY CO INC,"Best Buy Co. , Inc.",USD,67.83,67.83,2025-12-30,53.98,2025-04-08,-11.1,113.58,2021-11-22,53.84,2022-10-20,52.6,4658746,0.0216,2022-11-23,34.0,2025-05-12,34.0,57.31,2025-04-16,2025-09-04,True
LBTYK,Liberty Global Ltd.,"Liberty Global Ltd. , together with its subsidiaries, provides broadband internet, video, fixed-line telephony, and mobile communications services to residential and business customers.",USD,11.14,11.14,2025-12-30,9.32,2025-05-13,-4.9,15.73,2021-09-27,8.49,2024-05-29,46.0,868750,0.0172,2024-09-19,113.0,2025-09-04,114.0,9.32,2025-05-13,2025-09-04,False
VIAV,VIAVI SOLUTIONS INC.,"Viavi Solutions Inc. provides network test, monitoring, and assurance solutions for telecommunications, cloud, enterprises, first responders, military, aerospace, and critical infrastructures in the Americas, the Asia-Pacific, Europe, the Middle E...",USD,18.01,18.01,2025-12-30,8.99,2025-05-06,40.8,19.57,2025-12-11,17.14,2025-12-17,12.4,3470656,0.0341,,,2025-09-04,121.0,8.99,2025-05-06,2025-09-04,True
DJCO,DAILY JOURNAL CORP,"Daily Journal Corporation publishes newspapers and websites covering in California, Arizona, Utah, and Australia.",USD,508.21,508.21,2025-12-30,365.66,2025-04-08,6.8,589.89,2024-11-11,365.66,2025-04-08,38.0,137023,0.0382,2025-09-02,147.0,2025-09-02,147.0,369.93,2025-04-21,2025-09-04,True
ITIC,INVESTORS TITLE CO,"Investors Title Company engages in the issuance of residential and commercial title insurance for residential, institutional, commercial, and industrial properties.",USD,250.66,250.66,2025-12-30,185.97,2025-06-04,-3.6,277.85,2025-11-11,242.02,2025-12-09,12.9,18453,0.0183,,,2025-09-04,92.0,185.97,2025-06-04,2025-09-04,True
CFFN,"Capitol Federal Financial, Inc.","Capitol Federal Financial, Inc.",USD,6.84,6.84,2025-12-30,4.82,2025-04-11,10.8,10.28,2021-03-12,3.72,2023-10-24,63.8,985650,0.0177,2023-11-03,10.0,2025-08-22,133.0,4.92,2025-04-14,2025-09-04,True
M,"Macy's, Inc.","Macy's, Inc. , an omni-channel retail organization, operates stores, websites, and mobile applications in the United States.",USD,22.14,22.14,2025-12-30,9.69,2025-04-08,24.2,31.64,2021-11-18,9.6,2023-10-13,69.6,7237413,0.0247,2023-11-17,35.0,2025-07-22,105.0,10.4,2025-04-21,2025-09-03,True
AGNC,AGNC Investment Corp.,AGNC Investment Corp. provides private capital to housing market in the United States.,USD,10.82,10.82,2025-12-30,7.35,2025-04-10,11.6,10.86,2025-12-22,10.76,2025-12-23,0.9,18596486,0.0092,,,2025-09-03,146.0,7.38,2025-04-21,2025-09-03,True
LBTYA,Liberty Global Ltd.,"Liberty Global Ltd. , together with its subsidiaries, provides broadband internet, video, fixed-line telephony, and mobile communications services to residential and business customers.",USD,11.23,11.23,2025-12-30,9.08,2025-05-13,-3.0,15.51,2021-09-27,7.78,2023-10-27,49.8,1861766,0.016,2024-01-26,91.0,2025-09-03,113.0,9.08,2025-05-13,2025-09-03,False
ASR,SOUTHEAST AIRPORT GROUP,"Grupo Aeroportuario del Sureste, S.",USD,324.02,324.02,2025-12-30,234.45,2025-04-08,3.3,346.48,2025-09-11,296.09,2025-11-20,14.5,51630,0.012,,,2025-05-07,29.0,255.49,2025-04-15,2025-09-02,False
AGI,ALAMOS GOLD INC,"Alamos Gold Inc. operates as a gold producer in Canada, Mexico, and the United States.",USD,39.11,39.11,2025-12-30,18.03,2024-12-30,11.5,40.77,2025-12-26,,,,2459766,0.0311,,,2025-02-26,58.0,23.79,2025-05-14,2025-09-02,True
CGAU,Centerra Gold Inc.,"Centerra Gold Inc. engages in the acquisition, exploration, development, and operation of gold and copper properties in North America, Turkey, and internationally.",USD,14.49,14.49,2025-12-30,5.41,2025-03-10,28.8,15.17,2025-12-26,,,,1040310,0.0303,,,2025-05-06,57.0,6.33,2025-05-02,2025-09-02,True
UTHR,UNITED THERAPEUTICS Corp,"United Therapeutics Corporation, a biotechnology company, engages in the development and commercialization of products to address the unmet medical needs of patients with chronic and life-threatening diseases in the United States and internationally.",USD,496.19,496.19,2025-12-30,274.7,2025-07-31,13.2,517.13,2025-12-19,496.19,2025-12-30,4.0,454863,0.0164,,,2025-09-02,33.0,274.7,2025-07-31,2025-09-02,True
MLYS,"Mineralys Therapeutics, Inc.","Mineralys Therapeutics, Inc. , a clinical-stage biopharmaceutical company, develops medicines to target diseases driven by dysregulated aldosterone in the United States.",USD,35.5,35.5,2025-12-30,8.76,2025-02-25,-10.8,47.33,2025-11-12,35.5,2025-12-30,25.0,1519303,0.0363,,,2025-03-10,13.0,12.87,2025-08-07,2025-09-02,True
GRMN,GARMIN LTD,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of wireless devices worldwide.",USD,205.09,205.09,2025-12-30,171.47,2025-04-08,-19.3,258.66,2025-10-08,186.3,2025-11-20,28.0,1056646,0.0198,,,2025-07-17,100.0,184.46,2025-05-01,2025-08-29,False
XIFR,"XPLR Infrastructure, LP","XPLR Infrastructure, LP acquires, owns, and manages contracted clean energy projects in the United States.",USD,9.75,9.75,2025-12-30,7.96,2025-04-08,-9.7,67.97,2021-11-24,7.96,2025-04-08,88.3,1173296,0.0214,2025-08-29,143.0,2025-08-29,143.0,8.04,2025-04-21,2025-08-29,False
UNH,UNITEDHEALTH GROUP INC,UnitedHealth Group Incorporated operates as a health care company in the United States and internationally.,USD,332.16,332.16,2025-12-30,234.7,2025-08-01,-4.0,607.89,2024-11-11,234.7,2025-08-01,61.4,6528490,0.0167,2025-08-29,28.0,2025-08-29,28.0,234.7,2025-08-01,2025-08-29,True
UPWK,"UPWORK, INC","Upwork Inc. , together with its subsidiaries, operates a work marketplace that connects businesses with various independent professionals and agencies in the United States, India, the Philippines, and internationally.",USD,19.55,19.55,2025-12-30,11.75,2025-08-01,10.4,60.7,2021-07-13,7.6,2023-05-25,87.5,4301743,0.0378,2023-07-11,47.0,2025-08-29,28.0,11.75,2025-08-01,2025-08-29,True
BABA,Alibaba Group Holding Ltd,"Alibaba Group Holding Limited, through its subsidiaries, provides technology infrastructure and marketing reach to help merchants, brands, retailers, and other businesses to engage with their users and customers in the People's Republic of China a...",USD,147.36,147.36,2025-12-30,79.19,2025-01-10,-19.4,257.21,2021-02-17,59.97,2022-10-24,76.7,10353063,0.0245,2022-11-17,24.0,2025-02-10,31.0,103.83,2025-07-09,2025-08-29,True
OLN,OLIN Corp,"Olin Corporation manufactures and distributes chemical products in the United States, Europe, Asia Pacific, Latin America, and Canada.",USD,20.96,20.96,2025-12-30,17.47,2025-04-08,-17.4,62.12,2022-06-02,17.47,2025-04-08,71.9,2376463,0.0345,2025-08-22,136.0,2025-08-22,136.0,17.9,2025-08-01,2025-08-29,False
JAZZ,Jazz Pharmaceuticals plc,"Jazz Pharmaceuticals plc identifies, develops, and commercializes pharmaceutical products in the United States, Europe, and internationally.",USD,170.82,170.82,2025-12-30,97.78,2025-05-09,24.8,186.42,2021-06-14,97.78,2025-05-09,47.5,1358386,0.0286,2025-08-29,112.0,2025-08-29,112.0,97.78,2025-05-09,2025-08-29,True
SNEX,StoneX Group Inc.,"StoneX Group Inc. operates as a global financial services network that connects companies, organizations, traders, and investors to a market ecosystem in the United States, Europe, South America, the Middle East, Asia, and internationally.",USD,97.62,97.62,2025-12-30,65.31,2024-12-31,-3.5,104.56,2025-09-04,83.71,2025-11-21,19.9,385803,0.0229,,,2025-04-24,114.0,78.34,2025-04-21,2025-08-29,False
JAMF,Jamf Holding Corp.,"Jamf Holding Corp. provides management and security solutions for Apple platforms in the Americas, Europe, the Middle East, India, Africa, and the Asia Pacific.",USD,13.0,13.0,2025-12-30,7.14,2025-08-05,25.7,48.66,2021-11-09,7.14,2025-08-05,85.3,2027350,0.0223,2025-08-29,24.0,2025-08-29,24.0,7.14,2025-08-05,2025-08-29,True
GFR,Greenfire Resources Ltd.,"Greenfire Resources Ltd. , together with its subsidiaries, engages in the exploration, development, and operation of oil and gas properties in the Athabasca oil sands region of Alberta, Canada.",USD,4.75,4.75,2025-12-30,3.94,2025-05-07,0.8,10.79,2023-09-08,3.94,2025-05-07,63.5,197820,0.0335,2025-08-29,114.0,2025-08-29,114.0,3.94,2025-05-07,2025-08-29,True
SPLP,STEEL PARTNERS HOLDINGS L.P.,Steel Partners Holdings L. P.,USD,44.0,44.0,2025-12-30,31.0,2025-04-11,1.3,48.4,2025-12-23,43.1,2025-12-29,11.0,3244,0.0371,,,2025-06-11,61.0,33.4,2025-04-21,2025-08-28,True
ITUB,Itau Unibanco Holding S.A.,Itaú Unibanco Holding S. A.,USD,7.2,7.2,2025-12-30,4.0,2025-01-03,3.3,7.83,2025-12-04,6.83,2025-12-17,12.8,20127486,0.017,,,2025-03-17,73.0,5.28,2025-04-14,2025-08-28,True
GMAB,GENMAB A/S,"Genmab A/S, a biotechnology company, develops antibody-based products and product candidates for the treatment of cancer and other diseases in Denmark.",USD,31.49,31.49,2025-12-30,17.98,2025-04-08,-0.9,48.72,2021-09-03,17.98,2025-04-08,63.1,1423946,0.0198,2025-07-24,107.0,2025-07-24,107.0,19.08,2025-05-14,2025-08-28,True
CLM,"Cornerstone Strategic Investment Fund, Inc.","Cornerstone Strategic Value Fund, Inc.",USD,8.33,8.33,2025-12-30,5.76,2025-04-08,4.6,8.36,2025-12-26,,,,1407920,0.007,,,2025-07-03,86.0,5.9,2025-04-21,2025-08-28,True
CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND,Calamos Strategic Total Return Fund is a closed ended balanced mutual fund launched by Calamos Investments LLC.,USD,19.41,19.41,2025-12-30,13.08,2025-04-07,2.6,19.56,2025-12-26,,,,263756,0.0091,,,2025-06-24,78.0,13.91,2025-04-21,2025-08-28,True
BUSE,FIRST BUSEY CORP /NV/,"First Busey Corporation operates as the bank holding company for Busey Bank that engages in the provision of retail and commercial banking products and services to individual, corporate, institutional, and governmental customers in the United States.",USD,24.02,24.02,2025-12-30,18.56,2025-04-07,5.2,26.92,2024-07-26,18.56,2025-04-07,31.0,450386,0.0165,2025-08-26,141.0,2025-08-26,141.0,18.78,2025-04-14,2025-08-28,True
CIG,ENERGY CO OF MINAS GERAIS,"Companhia Energética de Minas Gerais - CEMIG, through its subsidiaries, engages in the generation, transmission, distribution, and sale of energy in Brazil.",USD,2.04,2.04,2025-12-30,1.49,2025-04-08,0.0,2.28,2025-11-11,1.96,2025-12-17,14.0,3043583,0.0192,,,2025-06-30,83.0,1.55,2025-04-16,2025-08-28,True
AMTB,Amerant Bancorp Inc.,"Amerant Bancorp Inc. operates as the bank holding company for Amerant Bank, N.",USD,19.78,19.78,2025-12-30,16.42,2025-06-18,3.5,33.64,2022-02-01,15.42,2023-05-02,54.1,245083,0.0211,2023-11-14,196.0,2025-08-28,71.0,16.42,2025-06-18,2025-08-28,False
HBNC,HORIZON BANCORP INC /IN/,"Horizon Bancorp, Inc. operates as the bank holding company for Horizon Bank that engages in the provision of commercial and retail banking services.",USD,17.04,17.04,2025-12-30,12.66,2025-04-11,6.9,19.73,2022-01-18,6.86,2023-05-11,65.2,373606,0.0184,2023-06-06,26.0,2025-08-28,139.0,12.76,2025-04-14,2025-08-28,True
UGP,ULTRAPAR HOLDINGS INC,Ultrapar Participações S. A.,USD,3.8,3.8,2025-12-30,2.49,2025-01-03,-4.0,6.01,2024-02-21,2.49,2025-01-03,58.6,1730066,0.0242,2025-06-30,178.0,2025-06-30,178.0,2.83,2025-06-02,2025-08-28,True
TCOM,Trip.com Group Ltd,"Trip. com Group Limited, through its subsidiaries, operates as a travel service provider for accommodation reservation, transportation ticketing, packaged tours, in-destination, corporate travel management, and other travel-related services in Chi...",USD,72.32,72.32,2025-12-30,52.21,2025-04-08,-3.5,78.52,2025-09-19,69.72,2025-11-26,11.2,1866166,0.0143,,,2025-08-28,142.0,54.85,2025-04-17,2025-08-28,True
MNKD,MANNKIND CORP,"MannKind Corporation, a biopharmaceutical company, focuses on the development and commercialization of therapeutic products and services for endocrine and orphan lung diseases in the United States.",USD,5.66,5.66,2025-12-30,3.42,2025-08-11,5.2,7.44,2024-11-06,3.42,2025-08-11,54.0,3164683,0.0268,2025-08-27,16.0,2025-08-27,16.0,3.42,2025-08-11,2025-08-27,True
DCI,DONALDSON Co INC,"Donaldson Company, Inc. manufactures and sells filtration systems and replacement parts worldwide.",USD,90.29,90.29,2025-12-30,58.49,2025-04-08,10.4,93.86,2025-12-04,90.16,2025-12-09,3.9,774940,0.0142,,,2025-08-27,141.0,60.98,2025-04-21,2025-08-27,True
REXR,"Rexford Industrial Realty, Inc.","Rexford Industrial creates value by investing in, operating and redeveloping industrial properties throughout infill Southern California, the world's fourth largest industrial market and consistently the highest-demand with lowest-supply major mar...",USD,39.73,39.73,2025-12-30,30.87,2025-04-08,-5.0,74.65,2022-04-20,30.87,2025-04-08,58.6,2259340,0.0144,2025-08-27,141.0,2025-08-27,141.0,31.0,2025-04-21,2025-08-27,True
DAWN,"Day One Biopharmaceuticals, Inc.","Day One Biopharmaceuticals, Inc.",USD,9.18,9.18,2025-12-30,5.8,2025-08-06,33.4,27.92,2021-09-01,5.72,2022-05-27,79.5,2661213,0.0539,2022-06-13,17.0,2025-08-27,21.0,5.8,2025-08-06,2025-08-27,True
F,FORD MOTOR CO,"Ford Motor Company develops, delivers, and services Ford trucks, sport utility vehicles, commercial vans and cars, and Lincoln luxury vehicles worldwide.",USD,13.23,13.23,2025-12-30,8.35,2025-04-08,9.1,19.21,2022-01-14,8.35,2025-04-08,56.5,49811546,0.0229,2025-07-01,84.0,2025-07-01,84.0,9.04,2025-04-16,2025-08-27,True
HST,"HOST HOTELS & RESORTS, INC.","Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",USD,18.29,18.29,2025-12-30,12.39,2025-04-08,7.3,19.38,2024-03-21,12.39,2025-04-08,36.0,6906610,0.0165,2025-07-10,93.0,2025-07-10,93.0,13.09,2025-04-16,2025-08-27,True
HP,"Helmerich & Payne, Inc.","Helmerich & Payne, Inc. , together with its subsidiaries, provides drilling solutions and technologies for oil and gas exploration and production companies.",USD,28.93,28.93,2025-12-30,14.82,2025-06-30,26.3,47.0,2022-11-22,14.82,2025-06-30,68.5,1561326,0.0257,2025-08-27,58.0,2025-08-27,58.0,14.82,2025-06-30,2025-08-27,True
USB,US BANCORP \DE\,U. S.,USD,54.31,54.31,2025-12-30,35.62,2025-04-08,13.4,54.99,2025-12-26,,,,8561980,0.0131,,,2025-07-02,85.0,37.0,2025-04-21,2025-08-27,True
CM,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally.",USD,91.47,91.47,2025-12-30,53.85,2025-03-13,13.7,93.22,2025-12-15,91.47,2025-12-30,1.9,1272613,0.0104,,,2025-06-30,109.0,57.59,2025-04-14,2025-08-27,True
STK,"Columbia Seligman Premium Technology Growth Fund, Inc.","Columbia Seligman Premium Technology Growth Fund is a closed ended equity mutual fund launched and managed by Columbia Management Investment Advisers, LLC.",USD,37.14,37.14,2025-12-30,22.95,2025-04-08,7.3,38.15,2025-11-03,33.25,2025-11-21,12.8,73966,0.0152,,,2025-08-12,126.0,23.54,2025-04-21,2025-08-27,True
